YYYY-MM-DD	hh:mm:ss	Status	Interval [s]	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	RI [mm/h]	RA [mm]	RAT [mm]
2011-07-06	12:20:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.075
2011-07-06	12:21:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.075
2011-07-06	12:22:00		60	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0.000	97.075
2011-07-06	12:23:00		60	0	11	8	7	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0.001	97.076
2011-07-06	12:24:00		60	0	5	15	16	10	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150	0.002	97.079
2011-07-06	12:25:00		60	4	19	33	36	24	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370	0.006	97.085
2011-07-06	12:26:00		60	10	45	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0.001	97.086
2011-07-06	12:27:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.086
2011-07-06	12:28:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.086
2011-07-06	12:29:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.086
2011-07-06	12:30:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.086
2011-07-06	12:31:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	97.086
2011-07-06	12:32:00		60	1	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017	0.000	97.086
2011-07-06	12:33:00		60	1	2	11	28	22	22	13	10	6	2	0	0	0	0	0	0	0	0	0	0	0.680	0.011	97.097
2011-07-06	12:34:00		60	2	17	24	31	34	58	70	24	7	1	0	0	0	0	0	0	0	0	0	0	1.612	0.027	97.124
2011-07-06	12:35:00		60	3	12	18	14	2	13	12	4	1	0	0	0	0	0	0	0	0	0	0	0	0.305	0.005	97.129
2011-07-06	12:36:00		60	1	16	19	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.001	97.130
2011-07-06	12:37:00		60	3	22	49	75	80	74	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0.976	0.016	97.147
