YYYY-MM-DD,hh:mm:ss,Status,Interval [s],n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,RI [mm/h],RA [mm],RAT [mm]
2011-09-05,18:16:00,,30,1,49,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0.002,29.559
2011-09-05,18:16:30,,30,5,25,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.001,29.56
2011-09-05,18:17:00,,30,1,20,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.0,29.56
2011-09-05,18:17:30,,30,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.0,29.561
2011-09-05,18:18:00,,30,1,19,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.001,29.561
2011-09-05,18:18:30,,30,0,26,32,10,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.003,29.564
2011-09-05,18:19:00,,30,2,39,93,102,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677,0.006,29.57
2011-09-05,18:19:30,,30,1,38,87,69,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,0.006,29.575
2011-09-05,18:20:00,,30,1,35,50,72,35,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015,0.008,29.584
2011-09-05,18:20:30,,30,7,45,87,70,36,65,36,3,0,0,0,0,0,0,0,0,0,0,0,0,2.035,0.017,29.601
2011-09-05,18:21:00,,30,1,46,83,58,35,79,32,3,1,0,0,0,0,0,0,0,0,0,0,0,2.083,0.017,29.618
2011-09-05,18:21:30,,30,6,43,77,67,47,72,38,4,0,0,0,0,0,0,0,0,0,0,0,0,2.195,0.018,29.636
2011-09-05,18:22:00,,30,1,41,69,87,58,129,64,1,1,0,0,0,0,0,0,0,0,0,0,0,3.261,0.027,29.664
2011-09-05,18:22:30,,30,3,30,63,74,54,108,33,2,0,0,0,0,0,0,0,0,0,0,0,0,2.412,0.02,29.684
2011-09-05,18:23:00,,30,0,9,82,77,39,61,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.561,0.013,29.697
2011-09-05,18:23:30,,30,0,10,47,89,29,61,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544,0.013,29.71
2011-09-05,18:24:00,,30,1,23,83,73,26,72,44,0,1,0,0,0,0,0,0,0,0,0,0,0,2.111,0.018,29.727
2011-09-05,18:24:30,,30,3,83,75,69,37,79,33,1,0,0,0,0,0,0,0,0,0,0,0,0,2.077,0.017,29.744
2011-09-05,18:25:00,,30,3,61,75,56,16,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.006,29.751
2011-09-05,18:25:30,,30,4,60,48,62,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0.004,29.755
2011-09-05,18:26:00,,30,5,28,38,35,25,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649,0.005,29.76
2011-09-05,18:26:30,,30,1,22,43,46,30,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845,0.007,29.767
2011-09-05,18:27:00,,30,0,6,22,51,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.003,29.771
2011-09-05,18:27:30,,30,0,1,2,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.001,29.772
2011-09-05,18:28:00,,30,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.0,29.772
2011-09-05,18:28:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
2011-09-05,18:29:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
2011-09-05,18:29:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
2011-09-05,18:30:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
2011-09-05,18:30:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
2011-09-05,18:31:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.772
