YYYY-MM-DD	hh:mm:ss	Status	Interval [s]	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	RI [mm/h]	RA [mm]	RAT [mm]
2011-08-06	14:08:00		60	1	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0.000	45.188
2011-08-06	14:09:00		60	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.000	45.188
2011-08-06	14:10:00		60	0	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0.000	45.188
2011-08-06	14:11:00		60	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.000	45.188
2011-08-06	14:12:00		60	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0.000	45.189
2011-08-06	14:13:00		60	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.000	45.189
2011-08-06	14:14:00		60	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010	0.000	45.189
2011-08-06	14:15:00		60	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.000	45.189
2011-08-06	14:16:00		60	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0.000	45.189
2011-08-06	14:17:00		60	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.000	45.189
2011-08-06	14:18:00		60	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.000	45.190
2011-08-06	14:19:00		60	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.000	45.190
2011-08-06	14:20:00		60	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.000	45.190
2011-08-06	14:21:00		60	2	17	1	0	0	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0.002	45.192
2011-08-06	14:22:00		60	0	11	2	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166	0.003	45.195
2011-08-06	14:23:00		60	1	11	7	0	2	15	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0.194	0.003	45.198
2011-08-06	14:24:00		60	1	14	15	6	17	15	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0.293	0.005	45.203
2011-08-06	14:25:00		60	1	28	48	11	55	61	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0.691	0.012	45.214
2011-08-06	14:26:00		60	0	66	52	12	70	82	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805	0.013	45.228
2011-08-06	14:27:00		60	2	94	48	10	52	62	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667	0.011	45.239
2011-08-06	14:28:00		60	1	86	36	13	35	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312	0.005	45.244
2011-08-06	14:29:00		60	2	59	8	14	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092	0.002	45.246
2011-08-06	14:30:00		60	1	18	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	0.000	45.246
2011-08-06	14:31:00		60	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.000	45.246
2011-08-06	14:32:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:33:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:34:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:35:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:36:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:37:00		60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.000	45.246
2011-08-06	14:38:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:39:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.246
2011-08-06	14:40:00		60	3	13	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0.001	45.247
2011-08-06	14:41:00		60	3	14	1	8	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0.001	45.248
2011-08-06	14:42:00		60	1	22	21	23	6	8	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0.301	0.005	45.253
2011-08-06	14:43:00		60	0	19	31	32	16	13	14	13	7	3	13	6	0	0	0	0	0	0	0	0	1.766	0.029	45.282
2011-08-06	14:44:00		60	1	7	17	32	12	32	37	29	21	12	30	22	12	2	3	0	0	0	0	0	6.943	0.116	45.398
2011-08-06	14:45:00		60	0	3	16	22	20	25	39	27	22	14	22	25	3	1	0	0	0	0	0	0	5.104	0.085	45.483
2011-08-06	14:46:00		60	1	12	17	16	9	25	14	14	19	23	16	0	0	0	0	0	0	0	0	0	2.306	0.038	45.522
2011-08-06	14:47:00		60	3	14	18	25	15	15	16	12	7	4	0	0	0	0	0	0	0	0	0	0	0.771	0.013	45.534
2011-08-06	14:48:00		60	1	9	6	7	12	16	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0.351	0.006	45.540
2011-08-06	14:49:00		60	0	3	2	5	5	7	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0.224	0.004	45.544
2011-08-06	14:50:00		60	1	7	6	5	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0.001	45.545
2011-08-06	14:51:00		60	0	6	2	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0.001	45.546
2011-08-06	14:52:00		60	0	6	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.000	45.547
2011-08-06	14:53:00		60	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.000	45.547
2011-08-06	14:54:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	45.547
2011-08-06	14:55:00		60	0	1	0	4	2	1	0	6	5	2	1	0	0	0	0	0	0	0	0	0	0.316	0.005	45.552
2011-08-06	14:56:00		60	0	0	2	4	0	0	1	6	20	2	0	0	0	0	0	0	0	0	0	0	0.594	0.010	45.562
2011-08-06	14:57:00		60	0	3	8	14	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.001	45.563
2011-08-06	14:58:00		60	0	9	33	19	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.002	45.565
2011-08-06	14:59:00		60	0	2	19	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.001	45.565
2011-08-06	15:00:00		60	0	2	9	23	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.092	0.002	45.567
2011-08-06	15:01:00		60	0	0	18	20	2	5	26	32	18	0	1	0	0	0	0	0	0	0	0	0	1.215	0.020	45.587
2011-08-06	15:02:00		60	0	3	19	15	6	4	55	81	64	24	2	0	0	0	0	0	0	0	0	0	3.923	0.065	45.653
2011-08-06	15:03:00		60	0	14	35	10	8	24	11	21	5	1	0	0	0	0	0	0	0	0	0	0	0.744	0.012	45.665
2011-08-06	15:04:00		60	2	38	20	4	0	3	13	7	0	1	0	1	0	0	0	0	0	0	0	0	0.384	0.006	45.671
2011-08-06	15:05:00		60	1	14	7	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0.001	45.672
