YYYY-MM-DD	hh:mm:ss	Status	Interval [s]	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	RI [mm/h]	RA [mm]	RAT [mm]
2012-07-19	15:27:00		30	0	2	8	27	26	25	40	0	0	1	1	7	4	3	0	0	0	0	0	0	4.120	0.034	141.918
2012-07-19	15:27:30		30	0	4	13	22	14	18	15	2	4	4	23	5	1	0	0	0	0	0	0	0	4.049	0.034	141.952
2012-07-19	15:28:00		30	0	0	4	24	24	27	4	3	4	18	47	8	1	0	0	0	0	0	0	0	7.369	0.061	142.013
2012-07-19	15:28:30		30	0	2	12	22	24	34	5	2	9	29	51	1	0	0	0	0	0	0	0	0	7.409	0.062	142.075
2012-07-19	15:29:00		30	0	5	17	23	13	24	17	8	18	32	14	0	0	0	0	0	0	0	0	0	4.820	0.040	142.115
2012-07-19	15:29:30		30	0	5	20	20	16	28	15	32	27	19	3	0	0	0	0	0	0	0	0	0	4.214	0.035	142.150
2012-07-19	15:30:00		30	0	6	7	21	16	29	33	33	20	7	0	0	0	0	0	0	0	0	0	0	3.284	0.027	142.177
2012-07-19	15:30:30		30	0	3	6	13	15	26	71	22	3	2	0	0	0	0	0	0	0	0	0	0	2.534	0.021	142.199
2012-07-19	15:31:00		30	0	3	8	20	14	42	59	8	1	0	0	0	0	0	0	0	0	0	0	0	1.884	0.016	142.214
2012-07-19	15:31:30		30	0	2	10	26	18	39	27	9	2	0	0	0	0	0	0	0	0	0	0	0	1.416	0.012	142.226
2012-07-19	15:32:00		30	0	3	16	19	20	52	22	10	4	0	0	0	0	0	0	0	0	0	0	0	1.569	0.013	142.239
2012-07-19	15:32:30		30	0	3	15	21	29	36	23	3	0	0	0	0	0	0	0	0	0	0	0	0	1.112	0.009	142.248
2012-07-19	15:33:00		30	0	4	12	22	28	29	17	5	2	0	0	0	0	0	0	0	0	0	0	0	1.078	0.009	142.257
