YYYY-MM-DD,hh:mm:ss,Status,Interval [s],n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,RI [mm/h],RA [mm],RAT [mm]
2013-07-24,11:54:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:54:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:55:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:55:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:56:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:56:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:57:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:57:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:58:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:58:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:59:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,11:59:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:00:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:00:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:01:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:01:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:02:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:02:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:03:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:03:30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.439
2013-07-24,12:04:00,,30,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.0,84.439
2013-07-24,12:04:30,,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,84.44
2013-07-24,12:05:00,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.44
2013-07-24,12:05:30,,30,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.0,84.44
2013-07-24,12:06:00,,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0,84.44
2013-07-24,12:06:30,,30,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.0,84.44
2013-07-24,12:07:00,,30,0,3,6,12,6,6,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0.83,0.007,84.447
2013-07-24,12:07:30,,30,0,3,8,12,10,12,22,27,33,26,11,2,0,0,0,0,0,0,0,0,5.6,0.047,84.494
2013-07-24,12:08:00,,30,0,0,1,7,10,36,76,60,37,43,56,34,6,3,1,0,0,0,0,0,20.063,0.167,84.661
2013-07-24,12:08:30,,30,0,3,8,10,30,63,96,79,50,45,73,34,13,3,1,1,0,0,0,0,25.622,0.214,84.874
2013-07-24,12:09:00,,30,0,0,0,0,3,15,91,60,69,70,115,61,29,29,13,1,0,0,0,0,50.284,0.419,85.293
2013-07-24,12:09:30,,30,0,0,0,1,7,28,102,99,66,77,111,76,27,16,11,5,1,0,0,0,51.76,0.431,85.725
